forum_id,post_id,post_layer,post_time,user_id,post_content,number_of_words
410568,4549023,1,2014/12/16 15:46,320504,一直想弄明白指尖血和静脉血谁高谁低。记得去做糖耐试验的时候。一小时抽血前自己测了一下是8.9。结果一小时是7.7。两小时测了两次的是8.9。8.7。结果出来是7.65。指尖血要比静脉血高吗,95
410569,4549085,1,2014/12/16 16:15,320504,自从查处糖尿量异常。餐后就喜欢上饥饿的感觉。每次吃好些菜。一个2两的馒头。休息一会出去散步一小时。回来一会休息一会就饿了。我就高兴。因为很多次拿出血糖仪测的两小时血糖5点多。4点多。然后就忍着一下午。或者睡觉前不吃任何东西。前辈们。你们呢,119
410573,4549169,1,2014/12/16 16:52,320504,每天早上一个鸡蛋。一碗玉米糊。有时候来半块馒头，因为胃不好。所以喝点玉米糊养养胃。我看好多地方说玉米含糖少。中午一般一大碗菜，加上不少肉。瘦肉。加一个二两半馒头。晚上和中午一样。饭后运动，血糖一般都不错。但是，假如吃了面条或者水饺。那一般餐一都在外面运动着。所以测不到。餐二一般都8左右。关键是。餐三也得7。餐四才能降到6。所以说。水煮的面食比瘦肉都厉害。,178
410679,4550838,1,2014/12/17 16:42,320504,做OGTT头几天要按正常吃饭吗肉面正常吃，是不是已经饮食运动控制一周再去做OGTT实验已经不准了因为我两次OGTT实验，第一次是运动加控制饮食一周，没有超标准，标注下，第一次糖化是6.1。第二次是控制饮食，运动2个月，也没有超标准。第二次糖化是4.9,127
410753,4551793,1,2014/12/18 10:49,323594,出现肾病、眼睛血丝、还有神经病变、一个姿势两秒就开始麻，还能是前期吗,35
411154,4558181,1,2014/12/22 10:52,320504,因为做过两次OGTT都正常，医生都说没事，这是两次OGTT的结果http://bbs.tnbz.com/thread-410214-1-1.html所以昨晚实验了一下，昨晚吃了一大碗炒胡萝卜和大约185G的熟馒头，往常运动餐二都是在6.5-7.0左右，昨晚没去，想看看自己到底怎么回事。然后吃晚饭测饭后半小时6.5餐一7.5餐一半8.8餐二9.0然后我就赶紧出去跑了一圈回来，餐三多十分钟5.6求大神分析，我这是怎么了。为啥高峰期不在餐一呢,240
414127,4599364,1,2015/1/15 16:43,324285,现在来论坛为什么每次都的重新登陆,16
414550,4605453,1,2015/1/19 7:14,324285,最近十几天老是耳鸣，吃药也不见好转，怎么回事，是糖病变么，有耳鸣的糖友么，求指导,40
414615,4606013,1,2015/1/19 14:29,324285,中午吃了熟重230米饭，芹菜炒肉，又吃了三片牛肉，白菜炒豆腐半碗，油炸花生二十粒，餐后无运动，唉，餐一10.3，餐二10，高老庄了,65
415086,4612041,1,2015/1/22 16:04,324285,为什么会一直瘦，从确诊后时166斤，到现在剩145斤，怎么就保持不了呢，求教,38
415597,4618869,1,2015/1/26 16:16,324285,淘宝上那家店里卖的卓越试纸好，,15
416465,4632148,1,2015/2/2 15:02,324285,今天中午吃饺子，餐前4.7，吃了22个自己包的饺子，饺子有点大，吃的挺饱，吃过后睡了个午觉，没测餐一，醒了刚好2小时，测了一下，4.9，一下子有点惊，什么意思，又测了一下5.1，换手指再测，还是4.9，难道我的卓越血糖仪坏了么，一般吃面都在7.5左右，今天是怎么了，饺子是韭菜大肉馅的，,143
416606,4634014,1,2015/2/3 10:50,324285,"今早8点30测空腹5.8,然后去医院抽血,9点15抽血,抽完后又自测了指尖一下7.1,什么情况,",48
448593,4692135,1,2015/2/17 12:27,324285,"没打针，没吃药也会低血糖么，刚测了一下餐前3.9,，还没有什么感觉",33
523491,4812293,1,2015/3/16 23:11,324285,从确诊到现在一直没用药，空腹一直在5一5.7之间，餐后7一8.5之间，没有运动，请问我还敢裸奔么，谢谢大家,53
401204,4369292,1,2014/9/28 11:18,249470,我原来用胰岛素早22晚16，后减为早18晚14，甚至早晚14，最近因情绪变化，夜不能睡，改打恢复早22，但血糖彪升至餐后13这怎么办请网友指点,72
401537,4378005,1,2014/10/1 7:28,249470,因为孩子开车出事故，心情焦虑，睡眠不佳，血糖不断彪高，原来餐前5左右，餐后6~7升到餐前8左右，餐后13，胰岛素加量或减主食都是无法降糖，后来事情的解决，心情放松，血糖慢慢降下来。,90
406113,4485856,1,2014/11/8 15:57,249470,早上吃馒头忘了吃半粒卡博平，饭后发现赶紧爵下，H2测血糖6.6。余下一半第二天早上吃时，已受潮与第一口馒头爵下，H2血糖11.2。网友有过这样的情况否受潮的卡博平会影响药效吗,89
408737,4522138,1,2014/11/29 8:00,249470,"本人患有冠心病的糖人，除了每天打胰岛素外，服用安基、意加，潘生丁之类药来溶血，丹参三七来铺助，但时时仍感到胸闷、堵，因此配有救心之类中西药防万一。从来不敢相信中药能降糖，但有用中药来铺助冠心病的治疗。偶尔看电视福建台宋一夫的讲座，用血府逐於丸治冠心病还会降糖，抱试下心理买了血府逐於胶囊，经服用胸闷舒缓了，早上按常打24U门冬，餐后H2测血糖3.8，按平常都是8~9，是不是仪器有问题，再测仍是3.8，怕低血，准备果糖防万一。中午4UH2测7,2，晚打16U胰岛素，H2测3.7。赶紧吃点水果，第二天测空腹5.5.这是本人服用中药降糖的事实。请网友或从事医学的人员参考。",285
409659,4535185,1,2014/12/7 16:36,249470,餐3血糖比餐2高，餐1血糖比餐2低，这什么回事有办法克制吗请网友支招,36
412829,4582682,1,2015/1/5 16:32,249470,亲戚多人测空腹血糖，在6.1，6.5，6.75。能算糖尿病吗有人认为7以上才算。过去我测6.医生就说已是糖尿病了，是不是现在标准提高了。,69
414554,4605487,1,2015/1/19 8:11,249470,睡前的血糖是指晚上几点的血糖网友指点。我一般在23点测，都在8910，昨晚侧了10.5，是不是太高了，大家都如何控制啊。我早上门冬18，晚14，中午用卡博平0.5和二甲0.5控制午后的血糖。,101
449809,4700716,1,2015/2/23 8:26,249470,"空腹血糖一般在6.1~6.7,早门冬30打18，晚打14，中午加服卡博平和二甲糖各2片，午餐1血糖6.7，餐2血糖6.7,餐3血糖8.8，晚餐为6.7，有时餐3、餐4高达9~10，请问高手这是为什么是否门冬治疗的现象自确用诊来均用门冬30。有次医生开了二支甘精胰岛素用笔的，不知道如何使用请高手指点",153
497316,4771527,1,2015/3/8 14:31,249470,我用门冬30早18.晚14，午用卡博平和二甲各0.5，但午后血糖餐4血糖9，比餐3高比餐2高比餐1高，本地三甲医院只开卡博平和二甲或用胰岛素控制午后血糖，不用格列类药物。我看用格列类药降糖效果不错，请问高手指点,105
520951,4806886,1,2015/3/15 10:18,249470,本人有2只甘精胰岛素笔芯要出售，我是本地三甲医院开出来，因为本人是用门冬30，从来没用过甘精，所以那位糖友需要，可低价出售,61
398299,4306242,1,2014/9/4 15:31,318039,少食多餐好吗比如正餐保持血糖再5-6，大概能维持3小时左右，然后加点餐这样操作可以吗,43
398768,4324661,1,2014/9/8 15:02,318888,我裸奔后甲沟炎变严重了，只有拔了指甲，近期是不能运动了，他们之间有什么关系吗,39
398778,4324930,1,2014/9/8 16:40,126664,原来花生的胆固醇为零！但是，网友提醒花生是高嘌呤食物，痛风者慎食，，，，，,38
398902,4327166,1,2014/9/9 14:07,5638,"在8月29日上午的第十三次全国内分泌学学术会议（CSE2014）上，南京中医药大学附属中西医结合医院刘超教授进行了题为“限食疗法对糖脂代谢的影响”的大会报告。14095440463659.jpg(58.76KB,下载次数:56)下载附件保存到相册2014-9-914:07上传饮食、运动干预是糖尿病治疗的基础。基于饮食干预的限食疗法，旨在通过限制每日热量摄入，同时保证基本营养需求，达到预防或治疗疾病的目的。目前，该疗法已被用于2型糖尿病、肥胖、脂肪肝等代谢性疾病的防治，其在心血管、神经系统退行性病变、肿瘤等衰老相关疾病中的研究也日益增多。我们开展的九天限食方案，具有疗程短，不良反应轻，患者依从性好的优点。针对国内2型糖尿病人群的研究发现，短期极低热量限食（每日300~600千卡）能显著降低患者的体重、腰围、血压、体脂肪含量、内脏脂肪面积；提高机体葡萄糖代谢率，降低空腹血糖和空腹胰岛素水平，增加胰岛素敏感性以及胰岛素一相分泌，降低血清甘油三酯水平。进一步将患者按体重指数分层，分为正常体重的2型糖尿病患者（BMI18.5kg/m2-24kg/m2）和超重/肥胖的2型糖尿病患者（BMI≥24kg/m2），结果提示，血压、血脂、内脏脂肪面积、空腹血糖、胰岛素敏感性及胰岛素一相分泌的改善仅见于超重/肥胖的2型糖尿病患者。以上结果提示，与体重正常的患者相比，超重/肥胖的2型糖尿病患者是短期极低热量限食的获益群体，在选择限食疗法的适应人群时，需要把握体重指数的限制条件。代谢综合征患者是发展为2型糖尿病的强大后备军，也是发生心血管事件的高危人群。对这类患者进行限食疗法后，患者的血糖、血脂、胰岛素抵抗等代谢指标同样显著改善；血清胰岛素样生长因子、胰淀素、瘦素水平显著下降，胃饥饿素、肠抑胃肽、胰高血糖素样多肽-1、脂联素等的变化未见显著差异。因此，短期限食疗法改善糖脂代谢的机制可能与限食引起的体内能量调节激素的变化有关。然而，短期限食疗法带来的糖脂代谢的改善是否可以长久维持，何种形式的限食疗法在使患者获益的同时，能保证患者长期的依从性，仍是需要进一步探索的问题。",920
398903,4327167,1,2014/9/9 14:08,318717,中午吃了个南瓜馒头，一碗紫菜汤，2小时血糖8.4，看来不是适合主食。,34
399028,4330124,1,2014/9/10 15:19,318039,查了据说谷光甘肽多，能对抗氧化，有人吃吗,20
399341,4336227,1,2014/9/13 6:01,126664,请高人解释这个食物成分表。“4－早籼稻谷64克热量359千卡”是怎么回事，,40
400829,4362807,1,2014/9/24 21:14,318717,老婆才帮我买的，看他吹的比较牛反而不太敢吃了，怕含药的。,28
401677,4396785,1,2014/10/2 0:41,314908,下午和老婆一起骑自行车诳街，由13点出发，16点30分回家，15点左右吃过3个苹果，回家后人有点累，血糖5.8，19点吃饭，份量跟平时一样，餐后无运动，餐二没测，22点30分测血糖5.6，考虑到下午的运动量比较大，怕半夜会低血糖，于是出去吃了生滚粥，份量大约是两碗粥（平时吃饭的碗大小），两碗肉（有肉丸、猪肝、板筋、烧骨），0点30分继续测5.4。人真的已饱了，但血糖好像在往下跌，是继续吃还是不吃想睡觉但又怕半夜低血糖，现在在观察中,218
401818,4424018,1,2014/10/3 19:41,126664,"一个奇怪的运动现象。晚饭后40分钟开始健身车运动,2分钟内心率曾达到117次/分!随后降到85-95.整个运动过程强度基本均衡.这种现象至少观察到3次.什么原因很是不解,,,,,,,,,,,,",98
401843,4427552,1,2014/10/4 9:04,318717,近期血糖还行，早上看到羊肉汤，馋，烦不了搞一碗，配3块钱油饼，吃个饱，血糖神马的不测了，省得又要郁闷好久！！！！！！！,59
401867,4428123,1,2014/10/4 14:18,126664,虾72克（净）辣椒300克黄瓜140果仁20粒（18克）油9克。主食馒头120克。您信吗菜我全吃了！！,53
401871,4428239,1,2014/10/4 16:07,126664,计划面粉900克加水636克，另备100克干面备用，用油大约15克，烙饼3个。晚饭：自烙饼150克，圆白菜200克，虾3个（57克）汤，油5克，咸鸭蛋一个，窝瓜200克。请您评论晚餐计划。实验报告：944克面粉25克油12克盐烙3个饼1395克（热的）。总热量3482千卡，折合250千卡/100克饼。刚出锅的烙饼味道好极了！买不到的。适可而止吃了152克,183
401875,4428386,1,2014/10/4 18:45,314713,天热时，不管如何运动，顶多一身臭汗，大不了冲个凉换件衣服。天冷了，早晨短衣短裤外出太冷，穿厚了一动就热，出了汗也不好处理。不知大家有什么好办法希望得到指导，谢谢！注：本人每天早晨跑步。,93
402000,4431327,1,2014/10/6 13:40,126664,猜猜是什么这是播种后38天的植株。,19
402129,4433459,1,2014/10/7 20:56,126664,最近听说鸡蛋不可多吃，每周4个。我一般10个以上！怎么办呢不过鸡蛋的工厂化饲养确是个问题，但无可奈何的事情。,58
402133,4433499,1,2014/10/7 21:14,126664,这是住院时院方提供的饮食资料，一天的主食仅仅是140－150克粮食，照它说的这样吃还活得了吗我现在主食300－350克纯粮食量（这也是医院大夫的推荐主食量。到底哪个对按推荐饮食量估算全天的饮食总热量不足1000千卡呀他所指的馒头，米饭，花卷是制成品的重量还是粮食量米饭就是“米饭”不同于“大米”的呀！花卷，馒头也不是面粉呀米饭和大米的质量比约为2.6：1，馒头和面粉的质量比约为1.54：1，小米粥吗没法算了！稀的稠的哪有标准,229
402152,4433757,1,2014/10/8 6:20,126664,“馒头”和“面粉”，“米饭”和”大米“，“花卷”和“面粉”本来就不是一个意思呀有糖友解释说“米饭100克”是指“100克米做出来的米饭”。“花卷100克”是说100克面粉做出来的花卷！这是糖尿病用词的特殊规定吗如果是的话，别扭不别扭也很容易造成很多人的误解呀！我这里“本科生”水平就这德行了！2年了，分不清楚大米和米饭，，，，，，，，，，，，，，，,186
402155,4433785,1,2014/10/8 7:33,126664,煮熟了343克！外加辣椒240克无头虾62克，用油11克，另加窝瓜196克！，，，，，这饭量如何血糖嘛就不测啦，，，，，，，，，，，,70
402353,4436656,1,2014/10/9 13:31,126664,一种向糖尿病人推荐的食品，可您未必见过它是怎么生长的，，，，，，,33
402449,4438251,1,2014/10/10 11:01,126664,有些“资料”说的实在虚无缥缈，一套一套的，不知从哪抄来的！,30
374125,3894839,1,2014/3/10 12:28,120885,今天去社区医院把过几天要做的生化血糖和糖化单子开好了，一个40多岁的女医生说做不了餐后的生化血糖，只能做餐前，没有做餐后生化的。这是什么250的医生怪不得上次做后的单子也是餐前的标准参考值。不管了，单子开的餐前，餐后去测不知道会对结果值有没有影响,126
375356,3920537,1,2014/3/18 18:01,176735,水货刚来，没用过看密码牌也是222是否不用换了张仙人,32
375714,3927433,1,2014/3/21 8:04,271918,"未标题-1.jpg(286.45KB,下载次数:8)下载附件保存到相册2014-3-2108:03上传",61
378163,3972540,1,2014/4/9 8:03,100163,"1小时测得比较少，今天想起来测一下。不过不知道为什么早餐后的血糖总是偏低，搞不好就5点几，这在其他时间是不可能的（中午或晚上7点多正常，好了6点多，不好8点多，除了图片，其他说的都是2小时哦），感觉不真实：IMG_20140409_075530.jpg(162.4KB,下载次数:6)下载附件保存到相册2014-4-908:02上传刚才又测了2小时，7.0，竟然没什么变化……",201
378397,3976890,1,2014/4/10 18:28,75263,坛子里有出售二手美版强生稳豪血糖仪的，据楼主说因为是美版的结果要除以18才是我们这里的读数。不知道美版血糖仪怎么样。试纸能用行货和水货吗楼主说58元+12快递出售原装未开封的。性价比怎么样,99
378656,3981891,1,2014/4/12 14:36,271918,看到罗氏水货试纸都在降价，卓越、活力都降了。不知道是不是都在跌。,33
378065,3970594,1,2014/4/8 11:44,271918,今天上街看到一家药店的货架上有几款血糖仪，便看了一下价格，稳豪倍益500多，带50片试纸，三诺安稳裸机138，活力带50片试纸448，还有北京的怡成，没看价。,79
378078,3970806,1,2014/4/8 13:13,100163,"放假回家2天，回来后空腹见长，今天5.3，正常5以下，不过还好吧。中午不放心测个餐后2H：1.jpg(182.38KB,下载次数:10)下载附件保存到相册2014-4-813:11上传今天的米饭略少，170多克，不到200克（不过还好，反正还要减肥,175cm155斤），蘑菇炒肉……",155
378163,3972540,1,2014/4/9 8:03,100163,"1小时测得比较少，今天想起来测一下。不过不知道为什么早餐后的血糖总是偏低，搞不好就5点几，这在其他时间是不可能的（中午或晚上7点多正常，好了6点多，不好8点多，除了图片，其他说的都是2小时哦），感觉不真实：IMG_20140409_075530.jpg(162.4KB,下载次数:6)下载附件保存到相册2014-4-908:02上传刚才又测了2小时，7.0，竟然没什么变化……",201
378656,3981891,1,2014/4/12 14:36,271918,看到罗氏水货试纸都在降价，卓越、活力都降了。不知道是不是都在跌。,33
508233,4788481,1,2015/3/11 20:07,315491,我是糖尿病视网膜二期病变，羟苯磺酸钙胶囊吃了1年了，可以停用了吗，1年当中血糖控制良好，其他指标也不错，这药长期吃副作用肯定会有的吧我现在胃黏膜已经让这个药伤了。,82
587038,4978756,1,2015/5/6 12:23,315491,前几批试纸还凑合，这几批三诺安稳越来越不行了，我考虑换别的牌子了。越做越小，越做偏差越大，静脉血也是偏低的厉害。静脉血空腹4.36三诺是3.9罗氏卓越是4.7.不知道该相信哪个了。,97
402185,4434257,1,2014/10/8 10:55,315491,脂肪一定要适当摄入，我昨天检查生化，血脂低的吓人，我就说最近血糖升上去很难，降低很快，基本一走就下来了，有时候还乏力头晕眼黑，彩超检查，原来的中度脂肪肝一点都没有了，最后还来了一个低血脂症，奉劝各位营养一定要健康摄入，我现在喝牛奶也不喝低脂的了。只要有运动饮食不要太紧，否则营养不良的并发症更猛烈。,151
480659,4746519,1,2015/3/3 16:21,326891,一个多月前查出糖尿病二型，当时空腹血糖17，完后尿微量白蛋白542，糖肾三期，积极治疗，各项指标都下来了，血糖也正常了，尿微量白蛋白降到56，出院的！回家坚持治疗，吃百令，拜糖平，降压药，锻炼，注意饮食，体重从210斤减到190斤了！血糖，血压都挺好的！昨天去复查，都正常，怎么尿微量白蛋白又成408了，心慌的，郁闷的，问医生，说和很多因素有关，我早上去医院复查时，上下楼来回跑，办医保报销，留的尿也着急，也没尿出多少，深黄的、检查前一天晚上吃的火锅，吃的鱼，虾，螃蟹，肉，菜！大家说和这些因素有关吗医生让下周复查！心情很复杂呀！微量白蛋白怎么降下去了，怎么还能升呢，唉……郁闷！,308
594574,5003444,1,2015/5/14 10:14,5637,是药三分毒，降糖药同样如此，使用不当，也会产生不良反应。因此，老年糖尿病人一定要遵照医嘱服药。因为有些药物用药不当，不但不能取得预期疗效，反而会产生相当危险的不良反应。由于老年糖尿病人对低血糖的耐受能力差，不宜选用长效、强效降糖药。在各种口服降糖药物中，有些降糖药降血糖作用快而强，适合于轻中度的成人糖尿病患者。而60岁以上的老年糖尿病人，由于生理功能减退，胰岛素拮抗激素减少，糖异生功能降低，加之老年糖尿病常并发肝肾功能不全，对药物及胰岛素清除能力下降，尤其是血糖不太高的老年人，若过量服用这类长效降糖药，会引起低血糖反应，且可持续较长时间，轻者出现心慌、大汗、乏力、饥饿难忍等症状，严重者甚至出现昏迷、死亡等后果。必须引起特别注意的是，有些老年糖尿病患者伴有自主神经损害，低血糖早期症状往往不明显，致使不易被发现，当发现低血糖时，有可能为时已晚，造成严重后果。另外，由于糖尿病患者的年龄、性别、病程、胖瘦等差别，服用长效降糖药产生的后果也有所不同。有的老人服用长效降糖药后，白天没有出现低血糖，但当晚上睡觉体内血糖波动到低值时，容易在夜间尤其是午夜时分发生血糖过低。而在夜间空腹的情况下，健康人可以动员脂肪、蛋白质和肝脏中的糖元出来转化成葡萄糖，供人体脑组织利用，不会发生低血糖，糖尿病人的上述调节功能减退，而且由于降糖药刺激胰岛素持续高水平分泌，低血糖情况就容易在夜间空腹时段发生。老年糖尿病人应选择服用方便、降糖作用温和与作用持续时间短的降糖药。必须使用长效、强效降糖药的患者，应在专业医生的指导下进行，医生会根据患者的情况选择有针对性的治疗方案。,698
556769,4880475,1,2015/4/6 11:28,46186,轻轻问一声，这里能做广告吗怎样联系，发贴广告，或是边边角角给个小位置，费用怎么算，真实广告大家还是要接受的吧，不会要接受围攻我吧因为我也是二型糖尿病患者，不然绝对不会发现这块风水宝地,93
460235,4714622,1,2015/2/25 6:04,126664,化验单显示尿微量白蛋白的正常参考值是0－30毫克/24小时，“糖肾”3期的尿微量白蛋白范围是多少呀是不是大于30就进入二期了,66
489351,4759936,1,2015/3/6 8:59,327847,今天早上血糖又恢复到5.5左右，心情也由阴转晴了，看来，油腻的东西不能多吃，都怪自己定力不行，有待改善！,52
396742,4274308,1,2014/8/24 11:31,113431,"QQ图片秀色可餐1.jpg(81.46KB,下载次数:85)下载附件保存到相册2014-8-2411:26上传QQ图片秀色可餐2.jpg(95.08KB,下载次数:82)下载附件保存到相册2014-8-2411:26上传看着是不是流口水了.",142
393166,4211486,1,2014/7/28 7:56,315491,聚乙烯醇滴眼液可以吗我看到润洁有升高血糖的副作用。,27
393175,4211598,1,2014/7/28 9:14,313883,成为DM，谁也不愿意，怨天尤人，其实多数原因在于自身，回想过去种种，没有人去伤害你的身体，伤害你身体的都是自己。成为DM，切勿悲观，这也就是个和高血压一样的疾病，控制不好了，想死也没那么容易，控制好了，想死更不容易。成为DM，切勿执拗，执着是闪光，执拗就是违心了，五驾马车，心态也是其一，承认现实，面对现实，与糖共舞才是王道。,165
393179,4211724,1,2014/7/28 10:06,315000,前几个月发现自己得了糖尿病，再不敢喝甜饮料了。前天有人送了两瓶低糖茶饮料，1000cc一瓶，含糖4%，算下来含糖40克。如果我每次喝100毫升，那么含糖4克，不知升糖会到什么程度，比平时吃饭的碳水化合物如何有哪位了解吗医院里看低血糖的处置是喝含15克糖的糖水或相应量的蜂蜜。,142
391975,4191433,1,2014/7/18 9:35,316697,中國是全世界主食量最高的國家~~昨天上了PPS中山大學公開課~飲食與代謝~教授說據研究調查~中國是全世界吃主食最多的國家~美國是全世界吃奶類最多的國家~~日本是全世界吃魚最多的國家~中國的糖尿病人數~也是全世界居冠~~~(已經換算人口密度比例)不知各位前輩有何看法,137
392632,4201939,1,2014/7/23 15:39,317590,听人说厦门的饮食偏甜，听的我很头痛，不知道有哪些东西是不能吃的,32
392662,4202259,1,2014/7/23 17:15,229852,我现在是一天打四次胰岛素，昨天睡前没打，今天早上空腹测血糖，发现和打胰岛素时的空腹测血糖差不多，都是4.9不到5，想请问一下，我是不是睡前是不是就可以不用打了呢,81
392693,4202826,1,2014/7/23 22:06,317715,谁有减肥的好方法分享一下好吗,15
392788,4204556,1,2014/7/24 19:26,317695,今晚出去跳舞没多久就出现手脚发软头脑一片空白一个劲的想吃甜的或者吃东西……立马回家测血糖7。7照理也不低啊可是为啥我有低血糖症状,71
392925,4207001,1,2014/7/25 21:23,286319,"这几天测了一下餐后三小时血糖（以前没测过），发现餐二一般在6—7，而餐后三小时却在7--8,四个多小时以后恢复正常至6以下，请教诸位，可以吗谢谢～！",75
392265,4196065,1,2014/7/20 18:06,315171,那天我在医院看到医院墙上宣传栏写着，中国有10%的人有糖尿病，还有10%的人是高血糖，糖尿病前期，这样推算应该有1.3亿人有糖尿病,66
392360,4197374,1,2014/7/21 14:08,229852,每次睡觉醒来，手发胀，是不是并发症的早期表现呀过几分钟就好了。,32
392516,4199597,1,2014/7/22 15:03,317272,餐2测两次4.34.1餐3测了3次5.35.85.9难道我的血糖是慢慢升高的，还是有吃了药的缘故，是不是餐4要更高,68
392565,4200458,1,2014/7/22 22:15,316118,话说越年轻应该控制越严，我吃药（格列美脲每天半片+三餐拜糖平）加锻炼（坚持的一般）和控制饮食，空腹5.4-5.9间，餐前4.3-5.9间，餐二6.0-6.9间，这么严格的饮食，体重居然还增加了1.5KG。下一步我应该怎么做,112
392704,4203048,1,2014/7/24 1:48,316118,早晨空腹多在6以下，早服格列美脲半片，拜糖平每餐1片；中餐前经常出现4左右血糖；其他时间一般5.几-6.几。是不是格列美脲的作用是不是我可以完全将格列美脲减掉，只吃白糖平,87
392127,4193948,1,2014/7/19 14:41,133663,前两天去体检。早晨六点半自测空腹血糖4.8。去天的地方等了有三个小时。到了九点多丑的血。回来拿到结果是血糖6.67.很是郁闷。怎么误差这么大难道是空腹的时间太长了,92
391484,4184197,1,2014/7/14 14:24,314205,如题，二手区靠谱吗在我们这边强生稳豪陪易50试纸加针头528，在网上看了下光机器才200多，不过我还是比较看中罗氏卓越。,61
391569,4185551,1,2014/7/15 9:15,93907,看到一个帖子回复一下，居然审核不通过，辛辛苦苦打出的字，总要发掉吧，其实我觉得那个帖子也没什么不正常啊，为什么不能通过，版主也太清纯了吧……这种朋友不交也罢，你可能也不赞成她搞婚外恋，跟你的生活宗旨不一样，相处也会觉得痛苦，朋友固然重要，家庭幸福、自己健康、工作顺利才是自己最需要的。在教育单位工作，年轻时，竞争比较明显，无非是想得点荣誉，做个什么长啊，等到了一定的年纪，这些也就看淡了，唯有自己的健康最重要。,206
392078,4193089,1,2014/7/18 23:12,314998,1，运动会涨一点血糖下午临下班5点测是5.3，下班没吃饭去踢球，踢了俩多小时然后回家半小时后，八点半测是5.8，基本持平朝上，不知道刚运动完涨多少2，吃饭不喝汤血糖会好一点吃了150克杂粮饭蒜苔炒鸡蛋丝瓜炒羊肉，吃了两块羊肉，没喝汤也没喝水，餐一7.0餐二5.3比中午好多了，中午可能就是喝汤+肉包子的原因3，是不是运动后吃饭血糖涨的少啊，或者说降得快本次血糖可以说是历史最好水平之一，不知道和饭前运动了两个小时有没有关系，运动完又坐车1个小时才回家吃的饭。。。以上三个结论，有没有坛友验证过欢迎大家来符合或者挑战我的结论啊，一起交流才有进步,287
392092,4193240,1,2014/7/19 8:14,316118,连续测了几天，每晚睡前5.2-5.8之间，早起床后到5.8-6.0之间，比睡前要高0.5左右，我的血糖正常吗是不是空腹高了,63
392124,4193898,1,2014/7/19 14:01,315171,有没有这种情况，糖尿病人一般得终身服药，并发症没有来，服药对肝肾的伤害反而超过了并发症,44
392212,4195462,1,2014/7/20 12:26,313883,为什么测餐后是2小时，而不是1小时或者3小时。难道2小时合格，就算合格了吗大家一定遇到过餐后1小时上10，也遇到过，餐后2小时在7.8以内，餐后3小时超过7.8。。。为什么一般说餐后2小时7.8就合格，难道餐一的高血糖和餐三的高血糖对身体没影响,127
391732,4187911,1,2014/7/16 14:10,133663,前天去体检，大夫建议尝试吃吃二甲。回来后买了一盒格华止（0.85克）包装的。按照说明书吃了。但是监测餐后血糖比以往高了好多。以前的餐后一直没有超过9.可是吃格华止就徘徊在9——以上。很困惑。药吃的时候是掰开吃的。每餐一半。以往吃诺和龙0.5毫克。难道是我不适合吃二甲么,141
391738,4188009,1,2014/7/16 15:08,316908,糖尿病人能不能运动后午睡，午睡会使血糖升高嘛,23
391763,4188483,1,2014/7/16 17:53,135037,痛经会导致血糖比平时高吗谁有过亲身经历没,21
391815,4189178,1,2014/7/17 9:47,314117,确诊三个月，确诊的时候体重48.5，现在44.1，长的比较矮小，154，感觉体重还要下滑，现在饮食控制加锻炼，这两天餐后有点高，吃一粒二甲，我都快崩溃了，前两天还44.5，怎么吃了药就降这么多，现在快皮包骨头了，真的不知道该怎么办了,116
391973,4191401,1,2014/7/18 9:25,317272,正常人餐后半小时测出来11.4正常吗,19
391481,4184170,1,2014/7/14 14:11,123408,颈动脉斑块长1.7cm厚0.34cm是意味着血管狭窄了50%了吗,33
391552,4185233,1,2014/7/14 22:53,314998,空腹5.4餐一6.5餐二小时又20分钟5.4睡前，也就是餐4居然是6.1怎么回事啊。。。。。不怕高就怕乱啊,60
391660,4186995,1,2014/7/15 22:05,294988,工作环境非常闷热，导致特别容易出汗！每次下班换衣服都会发现衣服后背跟画了地图似的有白色干了的汗渍！我衣服都是一天一洗的！工作一天就能一大片白色汗渍！同事也一样出汗但他们衣服上就没有我这种情况！只能调侃说我工作努力...顺带一句这种情况在大学时候就一直有，每次运动出汗后干了就留下白色汗渍！当时不当回事儿~现在成了DM什么都紧张~是不是身体里面什么超了~有了解的吗,192
385606,4089455,1,2014/5/31 13:46,311545,前2个月没有体会。这个月体会来了，吃的量、运动量没有变化。指数就是不美好：（前2个月月经量也不多。这个月正常了。。。。空腹6.5。中饭前还7.3。早上我可是在外面跑了一上午,89
391150,4178054,1,2014/7/11 10:48,315000,确诊2月有余，住了一个多星期的院，还是控制不好血糖。早上空腹，一般4上下，已经不去测了。早餐前一片格列齐特，早餐后2小时，多数超标，除非不吃主食（其实我多年早餐不吃主食，得病后遵医嘱开始吃）。今天3个小包子（5个才一两），一个鸡蛋，一杯牛奶咖啡（无糖），居然8.8.中午一片0.25的二甲双胍，餐后2几乎每次都正常。晚上药量同中午，运动量几乎都在餐后，餐后2H测就不好说了。如三天前，主食吃不少，酿皮、面条、米饭，菜是鱼肉、蔬菜放量吃，结果测得6.6左右。前天去食堂，不到一两饭，一点酸菜鱼，两小块牛肉，运动量加大，反而8.4。昨晚一块奶油蛋糕，一两饭，小炒肉，蔬菜，没控制量，7.1.翻翻前面的值，晚餐后血糖超标不超标无规律出现，超标略多。不知怎么回事。另一个多月内两次住院，在医院血糖总比在家高。,354
